asset_path,asset_url,session_id,subject_id,session_date,session_time,mptp_status,related_publications,chamber_grid_ap_mm,chamber_grid_ml_mm,chamber_insertion_depth_mm,total_units,ptn_count,csn_count,other_neuron_count,neuron_projection_types,min_antidromic_latency_ms,max_antidromic_latency_ms,mean_antidromic_latency_ms,receptive_field_locations,total_antidromic_sweeps,has_frequency_following,frequency_following_sweep_count,has_collision,collision_sweep_count,antidromic_protocols,total_trials,flexion_trials,extension_trials,has_perturbation_trials,perturbation_trial_count,mean_peak_velocity,mean_movement_amplitude,mean_reaction_time,has_emg,has_lfp,has_isolation_monitoring_stim
sub-V/sub-V_ses-V++v4302++PostMPTP++Depth16400um++20000113_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/a66/021/a6602143-8d42-4dd1-bc55-c84e39c83f13?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4302%2B%2BPostMPTP%2B%2BDepth16400um%2B%2B20000113_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163316Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=39eafb54d69131f7c8afb16e1445522d3774e790a5f2917a63685332961b8e2b,V++v4302++PostMPTP++Depth16400um++20000113,V,2000-01-13,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-2.0,16.4,1,0,0,1,no_response,,,,,0,False,0,False,0,,23,4,19,True,15,79.05506367656815,-1.896228423031403,1.1774285714285742,False,False,True
sub-V/sub-V_ses-V++v4301++PostMPTP++Depth16700um++20000113_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/c16/6ad/c166ade8-632a-41cd-a7d9-265bcc7b71df?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4301%2B%2BPostMPTP%2B%2BDepth16700um%2B%2B20000113_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163318Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=89c357e76fbee4b82e5c4483be19e1880b5af3ca2faccab054efeed0277a5099,V++v4301++PostMPTP++Depth16700um++20000113,V,2000-01-13,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-2.0,16.7,2,0,0,2,no_response,,,,hand,0,False,0,False,0,,20,10,10,True,13,71.01565281551235,-3.065130394928348,0.6265499999999997,False,False,True
sub-V/sub-V_ses-V++v4201++PreMPTP++Depth17600um++19990813_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/194/46c/19446cce-49b6-4bf6-a470-31fb4eff75f1?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4201%2B%2BPreMPTP%2B%2BDepth17600um%2B%2B19990813_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163321Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=6dce15bac0e5320eb9b725593d7ae96c095b1bc0e519cb1cc9f586b648817c51,V++v4201++PreMPTP++Depth17600um++19990813,V,1999-08-13,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-1.0,-3.0,17.6,1,0,1,0,corticostriatal_neuron,3.65,3.65,3.65,,31,True,8,True,23,Collision; FrequencyFollowing,10,5,5,True,8,139.09387472049357,0.8861203255644348,0.3567999999999981,True,False,False
sub-V/sub-V_ses-V++v4401++PostMPTP++Depth16600um++20000115_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/841/288/841288f8-0b62-48ce-ab08-73bea1e29bd7?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4401%2B%2BPostMPTP%2B%2BDepth16600um%2B%2B20000115_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163325Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=e7c3e217fab8902f4079ccaa8997c1b58a919a7c4ac3f6b12132fa58057d437c,V++v4401++PostMPTP++Depth16600um++20000115,V,2000-01-15,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,16.6,2,2,0,0,pyramidal_tract_neuron,0.8,3.9,2.35,elbow / wrist / hand; wrist,62,False,0,True,62,Collision,30,15,15,True,20,94.48688550449053,-18.99003980521194,0.8195454545454539,False,False,True
sub-V/sub-V_ses-V++v4202++PreMPTP++Depth19500um++19990813_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/c83/105/c831057e-91be-4706-ba20-a7cdb225b5eb?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4202%2B%2BPreMPTP%2B%2BDepth19500um%2B%2B19990813_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163328Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=21200c7944ca0efc25557147ee6182aa9f29ea1b93b459dbed8e0b00cb4743e0,V++v4202++PreMPTP++Depth19500um++19990813,V,1999-08-13,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-1.0,-3.0,19.5,1,1,0,0,pyramidal_tract_neuron,5.5,5.5,5.5,,31,True,9,True,22,Collision; FrequencyFollowing,10,5,5,True,8,133.14401462269672,-0.1507435800012736,0.35390000000000044,True,False,False
sub-V/sub-V_ses-V++v4402++PostMPTP++Depth16800um++20000115_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/975/8c6/9758c660-c708-4d19-8e9c-2db3fb8a7c35?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4402%2B%2BPostMPTP%2B%2BDepth16800um%2B%2B20000115_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163332Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=065297946b4ba6fc84d8a2bc87c03ca77526dee5972e7f19e46f45baf17accf6,V++v4402++PostMPTP++Depth16800um++20000115,V,2000-01-15,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,16.8,1,0,1,0,corticostriatal_neuron,5.5,5.5,5.5,,31,False,0,True,31,Collision,40,20,20,True,26,86.57138425560173,-17.55765996732525,0.6589130434782626,False,False,True
sub-V/sub-V_ses-V++v4403++PostMPTP++Depth15500um++20000115_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/e60/220/e6022043-9e6d-4b38-a149-662e7dc4111f?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4403%2B%2BPostMPTP%2B%2BDepth15500um%2B%2B20000115_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163335Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=e6199ab92c613df0eadf8cf4c006fca3a803e84ffa134e27f9ea53db0417ccd5,V++v4403++PostMPTP++Depth15500um++20000115,V,2000-01-15,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,15.5,1,0,0,1,no_response,,,,,0,False,0,False,0,,19,9,10,True,12,73.19397524435075,-17.940534071953373,0.6560000000000006,True,False,False
sub-V/sub-V_ses-V++v4405++PostMPTP++Depth15900um++20000115_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/7be/289/7be289c0-bd8e-4966-b7dc-adafaadbc60c?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4405%2B%2BPostMPTP%2B%2BDepth15900um%2B%2B20000115_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163339Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=69f15790ce8e1b3f397fc5c8be973a1d28726069b87bb5c0be86a29ba8d1b39f,V++v4405++PostMPTP++Depth15900um++20000115,V,2000-01-15,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,15.9,1,0,1,0,corticostriatal_neuron,11.2,11.2,11.2,,31,True,7,True,24,Collision; FrequencyFollowing,7,3,4,True,4,83.62865898136776,-4.022993153113207,0.585166666666666,True,False,True
sub-V/sub-V_ses-V++v4406++PostMPTP++Depth15800um++20000115_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/714/382/7143821d-046e-41d3-b25e-1ee95df01d15?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4406%2B%2BPostMPTP%2B%2BDepth15800um%2B%2B20000115_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163343Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=2b0a15780bf09856cd59992af38d6215b0c5a553528c9f4f86fe06cf91516e86,V++v4406++PostMPTP++Depth15800um++20000115,V,2000-01-15,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,15.8,1,1,0,0,pyramidal_tract_neuron,1.55,1.55,1.55,hand,31,True,8,True,23,Collision; FrequencyFollowing,40,20,20,True,27,53.62444898020215,9.68303520686015,0.4145000000000003,True,False,True
sub-V/sub-V_ses-V++v4408++PostMPTP++Depth15460um++20000117_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/b07/353/b07353da-7dca-48fc-b8ae-89ef4122e0b8?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4408%2B%2BPostMPTP%2B%2BDepth15460um%2B%2B20000117_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163348Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=00bde5ba73eebb0ea261e385c53b1a3ec6e8afaa02897f108a88dafdb50eb071,V++v4408++PostMPTP++Depth15460um++20000117,V,2000-01-17,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,15.46,1,0,1,0,corticostriatal_neuron,3.55,3.55,3.55,,0,False,0,False,0,,23,11,12,True,14,71.60127286114653,-19.446793337286344,0.6412727272727207,True,False,True
sub-V/sub-V_ses-V++v4410++PostMPTP++Depth16300um++20000117_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/f4d/887/f4d887b6-6dbd-497d-904a-633739a35832?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4410%2B%2BPostMPTP%2B%2BDepth16300um%2B%2B20000117_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163352Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=5a5f657403f5b62b396235ceca547b7b3be666cf07481e65c5fc03f54d0b2a47,V++v4410++PostMPTP++Depth16300um++20000117,V,2000-01-17,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,16.3,1,1,0,0,pyramidal_tract_neuron,0.95,0.95,0.95,forearm / elbow,31,True,5,True,26,Collision; FrequencyFollowing,40,20,20,True,26,78.70492827541814,-9.16114195193862,0.6836250000000055,True,False,True
sub-V/sub-V_ses-V++v4411++PostMPTP++Depth15500um++20000118_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/ff1/26b/ff126bd4-8334-4214-b758-2c645ae505de?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4411%2B%2BPostMPTP%2B%2BDepth15500um%2B%2B20000118_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163357Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=49ff0b7b8d27a3d2bc3e1507530cd933459bcb32026dccd7e67ba9bae5f67761,V++v4411++PostMPTP++Depth15500um++20000118,V,2000-01-18,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,15.5,1,1,0,0,pyramidal_tract_neuron,0.75,0.75,0.75,finger / wrist / elbow / shoulder,21,True,3,True,18,Collision; FrequencyFollowing,40,20,20,True,26,70.11430603360888,-16.862729897820625,0.708550000000001,True,False,True
sub-V/sub-V_ses-V++v4412++PostMPTP++Depth16600um++20000118_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/ae2/0cb/ae20cb78-e2a6-4e35-aea5-719fc855966a?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4412%2B%2BPostMPTP%2B%2BDepth16600um%2B%2B20000118_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163401Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=5a20930a56d48e7c72656bf5f2f6098799fc44903550ff604dda639c35c813d8,V++v4412++PostMPTP++Depth16600um++20000118,V,2000-01-18,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,16.6,1,0,1,0,corticostriatal_neuron,,,,,31,True,10,True,21,Collision; FrequencyFollowing,40,20,20,True,26,73.07392596135057,-18.275702048217944,0.6358999999999982,True,False,True
sub-V/sub-V_ses-V++v4501++PostMPTP++Depth17630um++20000119_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/a79/b26/a79b2632-cc44-4877-a3e2-66f542b81309?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4501%2B%2BPostMPTP%2B%2BDepth17630um%2B%2B20000119_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163406Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=43556d6aea7203539a13aaf42cb0f4cfbe6fc586409a5caf81fd55bdb842fb32,V++v4501++PostMPTP++Depth17630um++20000119,V,2000-01-19,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,2.0,-3.5,17.63,1,0,1,0,corticostriatal_neuron,5.5,5.5,5.5,,13,True,13,False,0,FrequencyFollowing,31,15,16,True,19,63.14116486086717,-14.198928140580382,0.48824999999999735,True,False,True
sub-V/sub-V_ses-V++v4502++PostMPTP++Depth18380um++20000119_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/d8c/eec/d8ceec6a-41e6-447b-82b5-a00987768f35?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4502%2B%2BPostMPTP%2B%2BDepth18380um%2B%2B20000119_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163410Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=7e57651109cf419ec80bd5f14b1bcbdbf5d2755b6151970d662f5f7a5a48f637,V++v4502++PostMPTP++Depth18380um++20000119,V,2000-01-19,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,2.0,-3.5,18.38,1,0,1,0,corticostriatal_neuron,3.4,3.4,3.4,forearm,31,True,8,True,23,Collision; FrequencyFollowing,38,19,19,True,22,74.83958258114234,-14.712215265692167,0.7229999999999998,True,False,True
sub-V/sub-V_ses-V++v4503++PostMPTP++Depth18500um++20000120_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/4d2/5d7/4d25d74c-6df0-455e-a529-36ee3d541aa4?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4503%2B%2BPostMPTP%2B%2BDepth18500um%2B%2B20000120_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163414Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=0b6f4b5195ca0afa1994302e24ebf2af6da67abd59b3af08cff2d63d6e760aca,V++v4503++PostMPTP++Depth18500um++20000120,V,2000-01-20,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,2.0,-3.5,18.5,1,0,0,1,no_response,,,,hand,0,False,0,False,0,,40,20,20,True,25,56.49711182982058,-14.212778356231171,0.3314615384615361,True,False,True
sub-V/sub-V_ses-V++v4409++PostMPTP++Depth15900um++20000117_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/b1b/f61/b1bf61b3-d859-407f-a2b9-693c25d6b637?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4409%2B%2BPostMPTP%2B%2BDepth15900um%2B%2B20000117_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163418Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=c4c047d9d3444f9dc82250070e765ac13c59d5e3767c38854d5e7ee896743a77,V++v4409++PostMPTP++Depth15900um++20000117,V,2000-01-17,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,15.9,1,0,0,1,no_response,,,,,0,False,0,False,0,,13,7,6,True,7,73.57808152141111,-17.55767549616991,0.4014999999999995,True,False,True
sub-V/sub-V_ses-V++v4505++PostMPTP++Depth18900um++20000120_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/71b/e27/71be27c3-dcac-478c-8e83-87c95db16d57?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4505%2B%2BPostMPTP%2B%2BDepth18900um%2B%2B20000120_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163423Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=1c3fc5aba612a57718d6a8b4bd568985f4bf331b50d659c65a518325ba3262cf,V++v4505++PostMPTP++Depth18900um++20000120,V,2000-01-20,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,2.0,-3.5,18.9,1,0,1,0,corticostriatal_neuron,,,,,0,False,0,False,0,,19,9,10,True,12,70.10720947117983,-5.243211704348413,0.42582352941176344,True,False,True
sub-V/sub-V_ses-V++v4504++PostMPTP++Depth18750um++20000120_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/013/9b3/0139b32a-f976-437d-96bf-acf0487efeba?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4504%2B%2BPostMPTP%2B%2BDepth18750um%2B%2B20000120_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163427Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=4c80d417f98f4dbe9558c45f2b073798664d41eefd12f8c76588aa9168ccb72a,V++v4504++PostMPTP++Depth18750um++20000120,V,2000-01-20,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,2.0,-3.5,18.75,1,0,1,0,corticostriatal_neuron,5.3,5.3,5.3,hand,0,False,0,False,0,,40,20,20,True,26,66.75627169164612,10.086152589016283,0.5311000000000075,True,False,True
sub-V/sub-V_ses-V++v4507++PostMPTP++Depth19180um++20000121_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/7f9/a6d/7f9a6d94-0433-4ad2-8213-b29be934224a?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4507%2B%2BPostMPTP%2B%2BDepth19180um%2B%2B20000121_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163432Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=cbdb0f8b3cddfbd0aac3921070ab6dcff1d243069c08d375cac3b9c2995b6d71,V++v4507++PostMPTP++Depth19180um++20000121,V,2000-01-21,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,2.0,-3.5,19.18,1,0,0,1,no_response,,,,,0,False,0,False,0,,24,12,12,True,16,68.2279643565552,-14.631570570863175,0.4072142857142819,True,False,True
sub-V/sub-V_ses-V++v4506++PostMPTP++Depth19300um++20000120_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/fd8/c7a/fd8c7afd-37e0-4676-8819-797031ab7f22?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4506%2B%2BPostMPTP%2B%2BDepth19300um%2B%2B20000120_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163437Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=0730f0044bfe305304b9d86c8022c261db6e96d38f083c6b61cad055988379ad,V++v4506++PostMPTP++Depth19300um++20000120,V,2000-01-20,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,2.0,-3.5,19.3,1,0,0,1,no_response,,,,wrist,23,False,0,False,0,Thal_0; Thal_1; Thal_10; Thal_11; Thal_12; Thal_13; Thal_14; Thal_15; Thal_16; Thal_17; Thal_18; Thal_19; Thal_2; Thal_20; Thal_21; Thal_22; Thal_3; Thal_4; Thal_5; Thal_6; Thal_7; Thal_8; Thal_9,40,20,20,True,27,61.14860437080796,-12.04683457924298,0.7073846153846246,True,False,True
sub-V/sub-V_ses-V++v4407++PostMPTP++Depth15600um++20000115_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/600/10b/60010be4-b24c-4f90-9262-4036d3b354f0?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv4407%2B%2BPostMPTP%2B%2BDepth15600um%2B%2B20000115_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T163442Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=f63ae18dc1ffc04f4845959971abc560dfe7ab24be5738eaa26de79a78f77b1b,V++v4407++PostMPTP++Depth15600um++20000115,V,2000-01-15,00:00:00,Post-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,4.0,-3.5,15.6,1,1,0,0,pyramidal_tract_neuron,2.5,2.5,2.5,wrist / hand,31,True,7,True,24,Collision; FrequencyFollowing,40,20,20,True,26,75.49555912985002,-18.073994519454146,0.940999999999999,True,False,True
